,Unnamed: 0,code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,vol_mean,day_count,vol_up,vol_down,vol_sum
2633,2633,600587,新华医疗,医疗保健,山东,59.07,40346.67,40642.8,1000779.63,593083.44,141943.06,159364.94,3.92,0.106,8.07,3.09,20020927,2.13799857887,218.0,96.0,117.0,20.0961156654
277,277,39,中集集团,轻工机械,深圳,27.14,126092.13,297836.38,11322772.0,4720378.0,2108264.5,311692.81,1.05,0.13,9.76,1.53,19940408,2.13615598638,244.0,113.0,126.0,41.7353506469
2500,2500,2415,海康威视,电器仪表,浙江,30.59,470646.44,610315.81,3195833.5,2783672.5,268592.72,89747.18,0.15,0.427,3.13,8.35,20100528,2.1357890048,240.0,124.0,114.0,49.0231976866
2225,2225,799,酒鬼酒,白酒,湖南,90.44,22420.16,32492.9,228284.63,146430.77,51735.85,116125.95,3.57,0.119,5.53,3.9,19970718,2.13493574601,212.0,100.0,110.0,2.62711787599
2014,2014,600307,酒钢宏兴,普钢,甘肃,37.06,626335.75,626335.75,3790637.5,778857.63,2487318.75,686673.19,1.1,0.036,1.49,1.81,20001220,2.13430002742,244.0,122.0,106.0,64.787033771
1766,1766,2225,濮耐股份,其他建材,河南,49.6,58566.98,88086.82,523382.19,373855.84,70120.67,96857.13,1.1,0.033,2.95,2.2,20080425,2.13366502966,244.0,106.0,134.0,9.80617284827
2147,2147,2372,伟星新材,其他建材,浙江,26.04,68010.88,77569.67,301073.25,185835.05,69118.4,85450.38,1.1,0.31,2.96,5.58,20100318,2.13262584371,244.0,111.0,129.0,2.62774287247
485,485,731,四川美丰,农药化肥,四川,0.0,59148.42,59148.42,498525.31,182886.7,235462.72,64085.73,1.08,-0.008,4.58,1.63,19970617,2.13215656149,244.0,107.0,128.0,8.15942120042
1097,1097,600750,江中药业,中成药,江西,25.19,30000.0,30000.0,285445.78,154555.8,63420.31,54919.05,1.83,0.655,8.1,4.07,19960923,2.1288127336,244.0,120.0,123.0,42.3867616929
1610,1610,600106,重庆路桥,路桥,重庆,19.65,90774.2,90774.2,671684.56,173042.38,31785.6,5429.05,0.06,0.182,3.57,2.0,19970618,2.12431875379,150.0,72.0,70.0,35.1413178228
624,624,2300,太阳电缆,电气设备,福建,49.07,54265.89,54270.0,297160.16,144906.27,110804.9,34788.65,0.64,0.042,2.39,3.44,20091021,2.12420841372,244.0,101.0,136.0,11.4233963145
1491,1491,600998,九州通,医药商业,湖北,57.27,144200.39,164700.94,3676923.5,3124084.75,284259.31,399196.44,2.42,0.086,6.51,3.02,20101102,2.11961413619,244.0,106.0,131.0,2.46664514154
2554,2554,2641,永高股份,塑料,浙江,69.92,67652.7,86400.0,411824.59,192121.13,154998.25,72412.4,0.84,0.03,2.77,3.05,20111208,2.11907866582,244.0,108.0,129.0,0.270466821908
1738,1738,2475,立讯精密,元器件,深圳,44.38,186973.16,188596.19,1269399.75,758721.31,325872.16,127337.67,0.68,0.213,3.09,6.1,20100915,2.11826626459,228.0,109.0,117.0,53.4247678631
1747,1747,587,金洲慈航,批发业,黑龙江,27.87,55713.46,106187.46,2026981.0,905931.0,6716.66,585357.94,5.51,0.144,7.27,2.21,19960425,2.11824126128,236.0,110.0,118.0,33.7897788438
324,324,2244,滨江集团,区域地产,浙江,14.97,229546.0,311144.38,4924134.0,4546931.0,28534.83,233779.27,0.75,0.14,3.81,1.93,20080529,2.11659850094,244.0,117.0,118.0,6.01222966912
1974,1974,600820,隧道股份,建筑施工,上海,24.4,314409.63,314409.63,6219181.5,3147423.75,230630.2,682870.25,2.17,0.102,5.41,1.84,19940128,2.11654348668,244.0,118.0,123.0,13.8801248161
1159,1159,600488,天药股份,化学制药,天津,95.11,96085.49,96085.49,303376.0,151317.17,131512.73,60855.96,0.63,0.017,2.54,2.47,20010618,2.11382166941,171.0,67.0,96.0,3.92723179256
162,162,667,美好集团,全国地产,云南,19.81,255958.7,255959.23,1692363.0,1569642.25,35740.85,154742.27,0.6,0.107,2.38,1.78,19961205,2.11339388153,244.0,115.0,114.0,23.5457148698
760,760,301,东方市场,综合类,江苏,37.65,121823.64,121823.64,457945.19,123959.27,25335.13,63657.85,0.52,0.03,2.68,1.7,20000529,2.11310085707,244.0,97.0,134.0,11.2649815192
1119,1119,601111,中国国航,空运,北京,10.67,852206.75,1308475.13,21922126.0,2109954.0,14805066.0,1650953.13,1.26,0.2,4.75,1.67,20060818,2.11199547023,244.0,116.0,116.0,17.4665983458
157,157,600361,华联综超,超市连锁,北京,0.0,66580.78,66580.78,1173841.0,854111.38,65015.48,167767.17,2.52,-0.073,4.55,1.45,20011129,2.11042886382,244.0,102.0,131.0,8.23700282732
942,942,927,一汽夏利,汽车整车,天津,0.0,159517.09,159517.41,521998.69,152800.42,133302.25,133983.8,0.84,-0.105,0.86,5.95,19990727,2.10602538257,235.0,111.0,119.0,22.7121561711
2573,2573,600885,宏发股份,电气设备,湖北,25.72,53197.25,53197.25,610136.81,350436.75,132751.84,66337.21,1.25,0.614,5.9,5.36,19960205,2.10552761818,244.0,118.0,125.0,0.564910261612
1067,1067,600150,中国船舶,船舶,上海,72.65,137811.77,137811.77,5160927.5,3556064.5,1159573.5,462036.56,3.35,0.084,12.84,1.9,19980520,2.1050183633,244.0,110.0,130.0,51.1631355689
467,467,507,珠海港,港口,广东,49.25,77214.38,78954.09,544090.13,103669.71,214183.5,78873.22,1.0,0.032,3.23,1.93,19930326,2.10494260683,244.0,99.0,129.0,9.57109440438
2054,2054,600835,上海机电,运输设备,上海,25.4,80650.42,102273.92,3044859.75,2571503.0,148620.98,204437.11,2.0,0.214,8.13,2.68,19940224,2.10159733433,244.0,116.0,123.0,27.3140274502
2249,2249,600239,云南城投,区域地产,云南,0.0,107045.79,107045.79,4853511.0,4233266.0,33948.37,183573.91,1.71,-0.134,3.88,1.47,19991202,2.10043066568,244.0,110.0,124.0,17.6823870772
952,952,601218,吉鑫科技,机械基件,江苏,43.36,99176.0,99176.0,396170.25,284525.75,78992.06,58928.88,0.59,0.061,2.53,2.1,20110506,2.10002699715,244.0,109.0,123.0,10.450698581
2139,2139,709,河钢股份,普钢,河北,75.88,1061689.75,1061860.75,17257782.0,4784784.5,8046561.5,2320581.5,2.19,0.011,4.12,0.81,19970416,2.09837853134,244.0,111.0,114.0,32.0972409196
1474,1474,2003,伟星股份,服饰,浙江,217.32,35540.12,43064.07,221372.84,99868.55,92568.18,66249.21,1.54,0.017,4.53,3.28,20040625,2.09649236895,216.0,89.0,121.0,5.97410110951
1522,1522,600396,金山股份,火力发电,辽宁,13.81,81280.0,147270.69,2002541.0,143657.48,1666022.5,133997.41,0.91,0.098,2.58,2.09,20010328,2.09588954309,239.0,111.0,122.0,35.2785977797
1620,1620,300498,温氏股份,农业综合,广东,13.29,30951.89,435029.69,3434262.5,1615446.88,947389.5,654151.81,1.5,0.711,5.87,6.44,20151102,2.09580374496,196.0,98.0,96.0,46.5294377598
1433,1433,2187,广百股份,百货,广东,24.23,34242.26,34242.26,455012.41,289197.69,103416.86,92804.55,2.71,0.139,7.54,1.79,20071122,2.09562700133,244.0,110.0,130.0,6.22325227894
1843,1843,2737,葵花药业,中成药,黑龙江,30.13,12012.32,29200.0,395930.31,224941.88,109856.57,119916.4,4.11,0.33,8.72,4.56,20141230,2.09522995423,244.0,120.0,123.0,10.2800823384
1065,1065,601800,中国交建,建筑施工,北京,21.22,1174723.5,1617473.5,75083408.0,40586048.0,5366702.5,2401505.75,1.48,0.143,9.15,1.32,20120309,2.09492591363,244.0,121.0,118.0,17.4076963717
2387,2387,600794,保税科技,仓储物流,江苏,220.18,110277.4,119157.4,312143.0,105055.92,84076.15,15632.9,0.13,0.006,1.57,3.64,19970306,2.09327416689,244.0,109.0,127.0,6.79277712491
856,856,877,天山股份,水泥,新疆,0.0,88004.97,88010.13,1987380.25,423190.91,1410325.13,361923.78,4.11,-0.118,7.15,0.96,19990107,2.09195865018,234.0,101.0,126.0,31.9565262666
1005,1005,600125,铁龙物流,铁路,辽宁,43.63,130552.18,130552.18,748666.69,451967.5,234991.16,15779.55,0.12,0.041,3.76,1.9,19980511,2.09086790268,244.0,110.0,128.0,26.580013675
733,733,300132,青松股份,化工原料,福建,197.52,27278.02,38592.0,69139.84,30806.06,24583.48,8241.61,0.21,0.01,1.57,5.25,20101026,2.084047336,175.0,71.0,100.0,2.5445102701
58,58,656,金科股份,区域地产,重庆,15.12,377430.88,432626.0,9903365.0,9054190.0,268849.13,61851.36,0.14,0.14,3.07,1.52,19961128,2.08025274198,244.0,116.0,114.0,31.1194401018
1374,1374,692,惠天热电,供气供热,辽宁,8.14,53278.58,53283.3,441217.16,164390.81,201357.31,38082.96,0.71,0.177,2.76,2.09,19970227,2.07966869901,244.0,95.0,139.0,13.3262251743
1725,1725,908,景峰医药,化学制药,湖南,66.17,48027.3,87977.43,397862.16,232263.59,43913.28,99127.18,1.13,0.046,2.48,4.9,19990203,2.07941756448,244.0,108.0,128.0,18.789138804
2650,2650,2024,苏宁云商,电器连锁,江苏,0.0,501781.5,931003.94,9177835.0,5815065.5,1320060.38,523774.0,0.56,-0.032,4.07,2.79,20040721,2.0782988168,244.0,117.0,122.0,26.9092324024
1988,1988,600021,上海电力,火力发电,上海,17.95,213973.92,213973.92,5439209.5,1014704.81,2855773.75,420771.41,1.97,0.156,4.94,2.26,20031029,2.0766778891,239.0,120.0,115.0,38.7370352832
172,172,540,中天城投,区域地产,贵州,8.63,392023.13,468307.5,5369809.5,4114276.75,334392.25,365938.75,0.78,0.213,2.72,2.71,19940202,2.07598239396,214.0,106.0,100.0,25.8290348858
492,492,753,漳州发展,汽车服务,福建,136.59,81935.53,88414.65,430826.56,340762.03,28981.23,17653.11,0.2,0.009,1.5,3.21,19970626,2.07585049062,236.0,98.0,121.0,31.0477958262
2583,2583,590,启迪古汉,中成药,湖南,87.38,22323.61,22333.13,59968.31,25116.24,14374.65,15244.8,0.68,0.06,0.98,21.5,19960119,2.07367371626,222.0,104.0,113.0,0.858617991214
1594,1594,600123,兰花科创,煤炭开采,山西,0.0,114240.0,114240.0,2296957.5,634460.5,433532.44,39298.4,0.34,-0.132,8.33,0.92,19981217,2.0717372393,244.0,115.0,125.0,6.91555754431
648,648,800,一汽轿车,汽车整车,吉林,0.0,141175.41,162750.0,1721105.0,805260.38,543983.13,248890.22,1.53,-0.26,5.09,2.13,19970618,2.07083770883,244.0,122.0,117.0,52.5976871903
1568,1568,600169,太原重工,工程机械,山西,0.0,242395.5,242395.5,2775639.5,1986984.38,490060.19,122943.21,0.51,-0.092,2.15,1.92,19980904,2.07044565267,244.0,113.0,121.0,32.763187079
2498,2498,600824,益民集团,百货,上海,39.82,105402.71,105402.71,290234.44,114918.3,21319.67,15640.04,0.15,0.044,1.9,3.73,19940204,2.06942669045,244.0,110.0,127.0,9.35716658535
2127,2127,581,威孚高科,汽车配件,江苏,13.47,83649.15,100895.04,1605843.63,873595.19,233383.09,339693.53,3.37,0.402,12.0,1.8,19980924,2.0691779479,244.0,119.0,115.0,18.1882288176
743,743,600190,锦州港,港口,辽宁,158.71,133898.05,200229.16,1164984.75,95299.32,859559.19,266351.25,1.33,0.007,2.95,1.44,19990609,2.06892138981,239.0,104.0,119.0,31.0569382235
113,113,732,泰禾集团,区域地产,福建,20.73,101577.28,124445.07,8614390.0,7417140.0,36412.96,470093.31,3.78,0.259,10.94,1.96,19970704,2.06651386126,241.0,111.0,124.0,31.3386818055
512,512,603366,日出东方,家用电器,江苏,41.09,80000.0,80000.0,485452.31,317576.91,67143.0,191865.81,2.4,0.056,4.66,1.96,20120521,2.06552833685,244.0,110.0,130.0,10.8042552168
1675,1675,2262,恩华药业,化学制药,江苏,35.44,52488.71,63071.69,275347.63,186003.91,25503.2,38918.4,0.62,0.273,3.1,6.22,20080723,2.06542538019,244.0,119.0,123.0,38.076381737
785,785,2064,华峰氨纶,化纤,浙江,87.39,151309.42,167680.0,559239.0,208110.81,162271.47,1968.8,0.01,0.014,2.01,2.44,20060823,2.06380886553,244.0,119.0,117.0,30.6107561887
532,532,600017,日照港,港口,山东,40.36,307565.38,307565.38,1928232.0,280060.66,1032908.88,295582.47,0.96,0.052,3.35,1.26,20061017,2.06260395639,244.0,110.0,113.0,51.3745415673
950,950,601872,招商轮船,水运,上海,16.69,472092.19,529945.81,3188882.5,509610.0,2169954.0,734466.44,1.39,0.079,2.65,2.0,20061201,2.05127250614,244.0,118.0,119.0,32.7885717947
860,860,600966,博汇纸业,造纸,山东,108.61,133684.42,133684.42,1224588.38,574861.25,576177.81,131503.27,0.98,0.008,2.94,1.17,20040608,2.05037109515,244.0,110.0,118.0,8.65960626616
685,685,600329,中新药业,中成药,天津,26.26,56576.8,76887.29,625273.94,416032.0,76887.15,130748.01,1.7,0.336,5.27,3.35,20010606,2.05000075098,240.0,106.0,129.0,8.31984551021
2710,2710,600426,华鲁恒升,农药化肥,山东,14.34,123971.25,124652.45,1182623.75,172178.88,847063.31,236268.55,1.9,0.178,6.1,1.67,20020620,2.04997739429,237.0,103.0,125.0,27.1597574391
1042,1042,600999,招商证券,证券,深圳,26.51,480309.97,580813.56,25263370.0,0.0,43902.65,1940387.75,3.34,0.174,8.27,2.23,20091117,2.04894238635,244.0,110.0,131.0,3.4106063644
1699,1699,601678,滨化股份,化工原料,山东,64.2,118800.0,118800.0,714873.56,131493.02,369279.63,127415.7,1.07,0.04,3.93,1.32,20100223,2.04772825176,242.0,115.0,118.0,35.7130508306
621,621,789,万年青,水泥,江西,198.55,61334.98,61336.44,874753.5,292743.0,435846.44,27790.75,0.45,0.009,4.31,1.58,19970923,2.04740581195,244.0,104.0,129.0,1.41549949684
656,656,600098,广州发展,火力发电,广东,33.31,272619.66,272619.66,3511670.75,844751.19,1581891.63,382597.28,1.4,0.061,5.47,1.49,19970718,2.04540069079,244.0,113.0,125.0,27.918859208
568,568,600375,*ST星马,汽车整车,安徽,0.0,55574.05,55574.05,904495.81,421319.31,304500.88,266488.34,4.8,-0.028,4.68,1.25,20030401,2.04522133596,149.0,66.0,76.0,1.52876509703
1545,1545,601666,平煤股份,煤炭开采,河南,681.39,236116.5,236116.5,3668212.0,1118061.13,1905533.25,272156.84,1.15,0.002,4.05,1.12,20061123,2.04488193786,244.0,107.0,126.0,34.0918821829
1885,1885,600406,国电南瑞,软件服务,江苏,655.76,220575.34,242895.31,1539023.0,1392972.13,50518.03,114843.95,0.47,0.006,3.32,4.56,20031016,2.04378913284,244.0,114.0,125.0,8.56995925857
1195,1195,600108,亚盛集团,农业综合,甘肃,188.83,194691.52,194691.52,756995.63,329359.69,141245.59,53895.9,0.28,0.007,2.41,2.17,19970818,2.04263644533,243.0,108.0,127.0,36.3801469306
2092,2092,600703,三安光电,半导体,湖北,27.03,379260.56,407842.5,2259960.5,1103100.63,614684.88,860660.63,2.11,0.112,4.01,3.02,19960528,2.04157081134,244.0,128.0,110.0,81.3869302341
473,473,600858,银座股份,百货,山东,23.37,51754.8,52006.66,1200208.0,335168.41,455989.44,96548.25,1.86,0.096,5.84,1.54,19940506,2.04073943781,224.0,99.0,119.0,4.03300242143
1204,1204,600005,武钢股份,普钢,湖北,230.18,1009378.0,1009378.0,9685108.0,4006943.5,4336685.0,992948.38,0.98,0.003,2.81,0.98,19990803,2.04064057338,197.0,104.0,84.0,58.0134883165
353,353,1979,招商蛇口,全国地产,深圳,41.1,189944.59,790409.25,21697422.0,19207246.0,249826.52,1766970.75,2.24,0.101,6.0,2.78,20151230,2.04014524392,165.0,83.0,81.0,42.9347089752
1708,1708,600388,龙净环保,环境保护,福建,44.4,106905.0,106905.0,1367170.38,1188260.63,90952.9,52246.46,0.49,0.072,3.4,3.73,20001229,2.03866639456,244.0,115.0,125.0,5.19131114997
897,897,600157,永泰能源,煤炭开采,山西,253.54,459565.47,1242579.5,8757238.0,1542541.0,1925212.63,688733.81,0.55,0.004,1.81,2.27,19980513,2.03860747669,240.0,111.0,113.0,33.1480827061
1420,1420,2399,海普瑞,化学制药,深圳,27.11,124720.17,124720.17,1160216.13,603586.06,84819.15,527814.06,4.23,0.157,6.66,2.56,20100506,2.03847957208,226.0,102.0,122.0,55.8097566317
859,859,600572,康恩贝,中成药,浙江,28.07,205773.81,251073.0,979524.13,502466.94,191167.81,98438.6,0.39,0.061,1.71,4.0,20040412,2.03828450666,221.0,102.0,110.0,67.0725367377
1461,1461,601727,上海电气,电气设备,上海,58.19,985139.69,1282430.88,15823443.0,12567822.0,1054939.5,553091.88,0.43,0.037,2.93,2.91,20081205,2.03632325482,197.0,99.0,93.0,35.5687797247
487,487,601558,华锐风电,电气设备,北京,0.0,237426.67,603060.0,1233200.0,989951.88,128082.05,533288.5,0.88,-0.039,0.67,4.2,20110113,2.03468055753,244.0,111.0,118.0,36.6171211368
2197,2197,601339,百隆东方,纺织,浙江,15.46,150000.0,150000.0,1043563.38,536171.75,314745.81,235926.55,1.57,0.2,4.58,1.35,20120612,2.03449929686,244.0,116.0,115.0,12.4880570051
139,139,600657,信达地产,全国地产,北京,0.0,152426.05,152426.05,5362477.5,4744345.0,7414.62,154276.23,1.01,-0.098,5.43,1.05,19930524,2.03289645687,244.0,117.0,119.0,16.7086470398
1956,1956,949,新乡化纤,化纤,河南,120.2,102660.45,102724.13,495885.94,178940.38,257226.7,95014.5,0.92,0.009,2.45,1.79,19991021,2.03121853031,240.0,107.0,120.0,42.1276719223
1700,1700,557,西部创业,红黄药酒,宁夏,0.0,58524.51,145837.45,534166.31,95181.24,358536.56,343115.03,2.35,-0.016,2.68,1.93,19940617,2.02464342096,238.0,108.0,123.0,15.6402298728
943,943,822,山东海化,化工原料,山东,86.56,89508.02,89509.2,348484.22,143416.84,162599.47,150495.63,1.68,0.03,2.56,2.0,19980703,2.01782116794,244.0,103.0,128.0,22.9643576728
659,659,600691,阳煤化工,农药化肥,四川,120.59,175639.09,175678.69,4062775.25,1285076.5,1844880.25,295143.22,1.68,0.007,2.62,1.25,19931119,2.0161588232,213.0,92.0,111.0,4.75263170161
1004,1004,27,深圳能源,火力发电,深圳,34.43,396449.16,396449.16,5789394.5,1522902.5,1944361.25,431999.91,1.09,0.051,5.4,1.31,19930903,2.01439653509,244.0,117.0,119.0,54.3632887723
832,832,600808,马钢股份,普钢,安徽,0.0,596775.13,770068.13,6100012.5,1943229.63,3326201.5,832906.75,1.08,-0.045,2.36,1.24,19940106,2.01428343769,244.0,112.0,116.0,19.39807291
1120,1120,601107,四川成渝,路桥,四川,10.88,216274.0,305806.0,3320953.25,664344.44,57880.35,184645.59,0.6,0.111,4.2,1.15,20090727,2.01039332639,244.0,104.0,127.0,2.95440483397
1835,1835,826,启迪桑德,环境保护,湖北,30.58,84706.97,85429.75,1802424.25,594318.31,113659.6,224668.55,2.63,0.514,8.34,3.77,19980225,2.00972508098,227.0,111.0,115.0,7.4939811363
1621,1621,600115,东方航空,空运,上海,9.55,848107.88,1446758.63,18964800.0,1440000.0,13244500.0,1954700.0,1.35,0.18,2.86,2.4,19971105,2.00384884282,243.0,129.0,101.0,27.3063057027
267,267,600812,华北制药,化学制药,河北,196.23,137857.75,163080.45,1632924.38,677910.0,590986.31,347034.91,2.13,0.009,3.25,2.05,19940114,2.00111244416,244.0,110.0,125.0,2.12636950439
2483,2483,166,申万宏源,证券,新疆,31.28,718631.63,2005660.63,31175604.0,0.0,124634.82,444494.59,0.22,0.052,2.49,2.62,20150126,2.00075151961,244.0,111.0,125.0,52.5314504819
1507,1507,600617,国新能源,供气供热,山西,17.06,22548.17,108466.36,1833009.63,390259.66,657002.75,95764.31,0.88,0.174,3.42,3.47,19921013,1.99945782335,244.0,121.0,117.0,33.0397108868
1958,1958,601898,中煤能源,煤炭开采,北京,0.0,915200.06,1325866.38,25466112.0,5857876.0,8630327.0,3755553.5,2.83,-0.017,6.27,0.93,20080201,1.99841716509,244.0,112.0,120.0,36.6225097907
2070,2070,600030,中信证券,证券,深圳,32.24,981466.19,1211690.88,58458488.0,0.0,325421.84,5445031.0,4.49,0.135,11.48,1.52,20030106,1.99786771891,244.0,116.0,125.0,0.453539965215
429,429,600823,世茂股份,全国地产,上海,20.57,246707.02,267940.59,6684073.5,3990944.5,55531.46,376139.09,1.4,0.094,7.36,1.06,19940204,1.99358156597,244.0,120.0,119.0,37.5528690322
680,680,600982,宁波热电,供气供热,浙江,76.54,67613.0,74693.0,328680.28,185478.27,57298.23,104906.63,1.4,0.017,3.19,1.64,20040706,1.99348093042,159.0,71.0,83.0,14.5677436896
298,298,600859,王府井,百货,北京,14.3,60159.85,60159.85,1377945.38,715718.13,214122.8,320499.5,5.33,0.311,12.4,1.44,19940506,1.98567352332,235.0,104.0,128.0,29.6319909202
292,292,600597,光明乳业,乳制品,上海,39.2,122430.2,123063.67,1564886.75,759859.88,533449.06,177058.02,1.44,0.096,3.8,3.95,20020828,1.9817765872,243.0,117.0,124.0,18.3956350769
2417,2417,601369,陕鼓动力,机械基件,陕西,28.59,163877.02,163877.02,1454118.13,1145022.38,140074.38,183514.22,1.12,0.062,3.8,1.87,20100428,1.98095716014,244.0,106.0,131.0,11.2450172734
2166,2166,600847,万里股份,电气设备,重庆,0.0,13421.38,15566.04,76293.81,38658.7,27067.96,66719.49,4.29,-0.044,4.51,5.93,19940324,1.97648337292,83.0,38.0,43.0,35.3613190378
991,991,2109,*ST兴化,化工原料,陕西,0.0,35840.0,35840.0,178610.8,37378.15,132824.44,19684.25,0.55,-0.082,2.78,2.39,20070126,1.97274418123,152.0,65.0,81.0,41.7639093751
281,281,601618,中国中冶,建筑施工,北京,14.17,1623900.0,1911000.0,34333008.0,27542044.0,2974359.5,1782884.75,0.93,0.071,3.24,1.25,20090921,1.96941021359,180.0,96.0,77.0,55.4164376492
828,828,600569,安阳钢铁,普钢,河南,36.64,239368.45,239368.45,3149680.5,1266844.63,1393510.13,346191.31,1.45,0.039,2.01,1.44,20010820,1.96847434742,244.0,101.0,120.0,18.3956931171
594,594,600827,百联股份,超市连锁,上海,15.14,154277.75,178416.81,4164308.5,1736288.38,1237397.88,235372.13,1.32,0.228,8.85,1.56,19940204,1.96707518044,244.0,115.0,125.0,32.294362327
1607,1607,600312,平高电气,电气设备,河南,19.63,81896.61,113748.54,1228693.88,852521.19,206869.41,302354.59,2.66,0.461,5.35,3.39,20010221,1.96605136694,207.0,94.0,106.0,18.801267416
1703,1703,828,东莞控股,路桥,广东,14.31,103951.7,103951.7,842592.19,233601.55,203781.17,114008.05,1.1,0.179,4.58,2.24,19970617,1.96524754293,244.0,121.0,118.0,7.59005448112
814,814,589,黔轮胎Ａ,汽车配件,贵州,0.0,74540.72,77546.42,1175047.63,678485.19,338892.38,183544.38,2.37,-0.008,4.49,1.22,19960308,1.96240348357,244.0,98.0,135.0,16.5240880092
